Country Name,Indicator Name,2005,2006,2007,2008,2009,2010,2011,2012,2013
"Pontianak, Kota",Social protection function expenditure (in IDR),3034784729,,4467485574,5474494670,9294098494,11659150627,13177797428,16217457772,
"Pontianak, Kota",Total Area (in Km²),107.81,107.81,107.81,107.8,107.8,,,,
"Pontianak, Kota","Total Commercial and Rural Banks Loans Rupiah and Foreign Currency (province level, in IDR Million)",,,,,,,,,
"Pontianak, Kota","Total Credit by Sector: Agriculture (province level, in IDR Million)",,,,,,,,,
"Pontianak, Kota","Total Credit by Sector: Business (province level, in IDR Million)",,,,,,,,,
"Pontianak, Kota","Total Credit by Sector: Construction (province level, in IDR Million)",,,,,,,,,
"Pontianak, Kota","Total Credit by Sector: Manufacture (province level, in IDR Million)",,,,,,,,,
"Pontianak, Kota","Total Credit by Sector: Mining and Quarrying (province level, in IDR Million)",,,,,,,,,
"Pontianak, Kota","Total Credit by Sector: Other Services (province level, in IDR Million)",,,,,,,,,
"Pontianak, Kota","Total Credit by Sector: Social Services (province level, in IDR Million)",,,,,,,,,
"Pontianak, Kota","Total Credit by Sector: Trade (province level, in IDR Million)",,,,,,,,,
"Pontianak, Kota","Total Credit by Sector: Transportation (province level, in IDR Million)",,,,,,,,,
"Pontianak, Kota","Total Credit by Sector: Utilities (province level, in IDR Million)",,,,,,,,,
"Pontianak, Kota","Total Credit by Utilization: Consumption (province level, in IDR Million)",,,,,,,,,
"Pontianak, Kota","Total credit by Utilization: Investment (province level, in IDR Million)",,,,,,,,,
"Pontianak, Kota","Total Credit by Utilization: Working Capital (province level, in IDR Million)",,,,,,,,,
"Pontianak, Kota","Total Deposits (province level, in IDR Million)",,,,,,,,,
"Pontianak, Kota",Total Expenditure (in IDR),3.04E+11,4.75E+11,5.37E+11,7.98E+11,7.46E+11,7.53E+11,8.92E+11,1.01E+12,
"Pontianak, Kota",Total GDP based on expenditure (in IDR Million),,,,,,,,,
"Pontianak, Kota","Total GDP excluding Oil and Gas (in IDR Million), Constant Price",5215226.1,5368609.09,5661253.65,5963290.38,6282410,6621190,7010570,7436430,
"Pontianak, Kota","Total GDP excluding Oil and Gas (in IDR Million), Current Price",6905200.25,7455079.52,8323372.25,9489304.01,11174620,12567870,13913280,15723090,
"Pontianak, Kota","Total GDP including Oil and Gas (in IDR Million), Constant Price",5215226.1,5368609.09,5661253.65,5963290.38,6282410,6621190,7010570,7436430,
"Pontianak, Kota","Total GDP including Oil and Gas (in IDR Million), Current Price",6905200.25,7455079.52,8323372.25,9489304.01,11174620,12567870,13913280,15723090,
"Pontianak, Kota",Total General Allocation Grant/DAU (in IDR),1.94E+11,3.38E+11,3.70E+11,3.99E+11,4.04E+11,4.08E+11,4.54E+11,5.50E+11,6.27E+11
"Pontianak, Kota",Total Natural Resource Revenue Sharing/DBH SDA (in IDR),912188450,2237112437,,2274891008,994700299,1204060155,3472155209,3999489250,
"Pontianak, Kota","Total Natural Resources Revenue Sharing from Fishery (in IDR, realization value)",360493722,182074209,187437131,140043762,143432600,,,,
"Pontianak, Kota","Total Natural Resources Revenue Sharing from Forestry (in IDR, realization value)",540754257,288991100,661176801,395461705,435854340,,,,
"Pontianak, Kota","Total Natural Resources Revenue Sharing from Gas (in IDR, realization value)",,,,,,,,,
"Pontianak, Kota","Total Natural Resources Revenue Sharing from Geothermal  Energy (in IDR, realization value)",,,,,,,,,
"Pontianak, Kota","Total Natural Resources Revenue Sharing from Mining (in IDR, realization value)",,135334011,693377742,1242342163,1309505844,,,,
"Pontianak, Kota","Total Natural Resources Revenue Sharing from Oil (in IDR, realization value)",,,,,,,,,
"Pontianak, Kota",Total Other Revenue (in IDR),29573834953,32227792281,45596872741,64302784512,1.00E+11,1.79E+11,2.27E+11,2.11E+11,2.65E+11
"Pontianak, Kota",Total Own Source Revenue/PAD (in IDR),41514071696,49074557237,57909435960,64159449856,65847726764,87368264214,1.51E+11,2.09E+11,2.65E+11
"Pontianak, Kota",Total Population (in number of people),494935,507461,514622,521569,527102,554764,567211,577573,587169
"Pontianak, Kota",Total Population for Age 0-14 (only 2005 and 2010) (in number of people),138420,,,,,112106,,,
"Pontianak, Kota",Total Population for Age 15-64 (only 2005 and 2010) (in number of people),346965,,,,,376990,,,
"Pontianak, Kota",Total Population for Age 65 and above (only 2005 and 2010) (in number of people),16458,,,,,21281,,,
"Pontianak, Kota",Total Revenue (in IDR),3.13E+11,4.80E+11,5.57E+11,6.19E+11,6.65E+11,7.66E+11,9.21E+11,1.08E+12,1.25E+12
"Pontianak, Kota",Total Special Allocation Grant/DAK (in IDR),9320000000,18580000000,33667000000,40767619072,42293000000,25379900000,34168900000,44753630000,28031320000
"Pontianak, Kota",Total Specific Allocation Grant for Agriculture (in IDR Billion),1.12,1.57,2.769,2.769,2.528,,,,
"Pontianak, Kota",Total Specific Allocation Grant for Demographic (in IDR Billion),,,,0.934,0.797,,,,
"Pontianak, Kota",Total Specific Allocation Grant for Education (in IDR Billion),3.36,5.65,12.033,15.727,15.727,,,,
"Pontianak, Kota",Total Specific Allocation Grant for Environment (in IDR Billion),,0.3,1.155,1.155,1.378,,,,
"Pontianak, Kota",Total Specific Allocation Grant for Fishery (in IDR Billion),0.84,1.06,1.906,1.906,1.862,,,,
"Pontianak, Kota",Total Specific Allocation Grant for Forestry (in IDR Billion),,,,,,,,,
"Pontianak, Kota",Total Specific Allocation Grant for Government Sector (in IDR Billion),,,,,,,,,
"Pontianak, Kota",Total Specific Allocation Grant for Health (in IDR Billion),1.7,4.9,7.486,7.486,7.769,,,,
"Pontianak, Kota",Total Specific Allocation Grant for Health Sector (Subsect: Basic Services) (in IDR Billion),,,,,7.769,,,,
"Pontianak, Kota",Total Specific Allocation Grant for Health Sector (Subsect: Recommended Services) (in IDR Billion),,,,,,,,,
"Pontianak, Kota",Total Specific Allocation Grant for Infrastructure (in IDR Billion),2.13,5.1,8.318,10.165,12.232,,,,
"Pontianak, Kota",Total Specific Allocation Grant for Infrastructure Sector (Subsect: Irrigation) (in IDR Billion),,,,,,,,,
"Pontianak, Kota",Total Specific Allocation Grant for Infrastructure Sector (Subsect: Road) (in IDR Billion),2.13,4.16,6.229,7.757,9.404,,,,
"Pontianak, Kota",Total Specific Allocation Grant for Infrastructure Sector (Subsect: Water) (in IDR Billion),,0.94,2.089,2.408,2.828,,,,
"Pontianak, Kota",Total Specific Allocation Grant for Trade (in IDR Billion),,,,,,,,,
"Pontianak, Kota",Total Specific Allocation Grant for Village (in IDR Billion),,,,,,,,,
"Pontianak, Kota",Total Tax Revenue Sharing/DBH Pajak (in IDR),36810297257,39637132905,49794166547,47784837120,52112613770,64401687810,51017294144,61166199456,
"Pontianak, Kota",Tourism and culture function expenditure (in IDR),1909266911,3574705722,4775395579,8541131399,4262734982,3633987964,3935485090,5323812442,
"Pontianak, Kota",Villages with road: Asphalt (in % of total villages),100,,,100,,,100,,
"Pontianak, Kota",Villages with road: Dirt (in % of total villages),,,,,,,,,
"Pontianak, Kota",Villages with road: Gravel (in % of total villages),,,,,,,,,
"Pontianak, Kota",Villages with road: Other (in % of total villages),,,,,,,,,
"Prabumulih, Kota",Agriculture function expenditure (in IDR),1576660783,4819402605,6436783809,6833396588,11518940012,9335957271,6846394764,9192743514,
"Prabumulih, Kota","Average National Exam Score: Junior Secondary Level (out of 100, available only in district level for 2009)",,,,,76.93462,,,,
"Prabumulih, Kota","Average National Exam Score: Primary Level (out of 100, available only in district level for 2009)",,,,,69.20341,,,,
"Prabumulih, Kota","Average National Exam Score: Senior Secondary Level (out of 100, available only in district level for 2009)",,,,,76.54166,,,,
"Prabumulih, Kota",Birth attended by Skilled Health worker (in % of total birth),87.22752,86.54816,89.90922,93.82322,92.91098,89.88856,92.46419,94.88951,92.63568115
"Prabumulih, Kota",BPK Audit Report on Sub-National Budget,2,2,2,2,2,,,,
"Prabumulih, Kota",Capital expenditure (in IDR),78178228731,1.39E+11,1.60E+11,4.10E+11,2.06E+11,1.86E+11,1.28E+11,1.89E+11,2.89E+11
"Prabumulih, Kota",Consumer Price Index in 42 cities base 1996,,,,,,,,,
"Prabumulih, Kota",Consumer Price Index in 45 cities base 2002,,,,,,,,,
"Prabumulih, Kota",Consumer Price Index in 66 cities base 2007,,,,,,,,,
"Prabumulih, Kota",Economy function expenditure (in IDR),2521853301,8652306966,6218478447,6147706709,6220287053,5397250574,20717649373,6.18E+11,
"Prabumulih, Kota",Education function expenditure (in IDR),4895894465,42661910921,50524492108,93252328705,99497691768,1.16E+11,1.33E+11,1.55E+11,
"Prabumulih, Kota",Environment function expenditure (in IDR),1613321439,1851214090,8389989279,6587209822,9719775804,13280664928,7043226764,11197148318,
"Prabumulih, Kota","Export: Animals and vegetable oil, fat and waxes (province Level, in USD)",,,,,,,,,
"Prabumulih, Kota","Export: Beverages and tobacco (province Level, in USD)",,,,,,,,,
"Prabumulih, Kota","Export: Chemical and related products, nes (province Level, in USD)",,,,,,,,,
"Prabumulih, Kota","Export: Commodities and transaction not elsewhere classified (province Level, in USD)",,,,,,,,,
"Prabumulih, Kota","Export: Crude materials, inedible, except fuels (province Level, in USD)",,,,,,,,,
"Prabumulih, Kota","Export: Food and Live Animals (province Level, in USD)",,,,,,,,,
"Prabumulih, Kota","Export: Machinery and transport equipment (province Level, in USD)",,,,,,,,,
"Prabumulih, Kota","Export: Manufactured goods, classified chiefly by material (province Level, in USD)",,,,,,,,,
"Prabumulih, Kota","Export: Mineral fuels, lubricants and related materials (province Level, in USD)",,,,,,,,,
"Prabumulih, Kota","Export: Miscellaneous manufactures articles (province Level, in USD)",,,,,,,,,
"Prabumulih, Kota",GDP expenditure on changes in stock (in IDR Million),,,,,,,,,
"Prabumulih, Kota",GDP expenditure on exports (in IDR Million),,,,,,,,,
"Prabumulih, Kota",GDP expenditure on general government consumption (in IDR Million),,,,,,,,,
"Prabumulih, Kota",GDP expenditure on gross fixed capital formation (in IDR Million),,,,,,,,,
"Prabumulih, Kota",GDP expenditure on imports (in IDR Million),,,,,,,,,
"Prabumulih, Kota",GDP expenditure on non profit private institution consumption (in IDR Million),,,,,,,,,
"Prabumulih, Kota",GDP expenditure on private consumption (in IDR Million),,,,,,,,,
"Prabumulih, Kota","GDP on Agriculture Sector (in IDR Million), Constant Price",107056,110697,114653,119052,121790,127970,127850,133000,
"Prabumulih, Kota","GDP on Agriculture Sector (in IDR Million), Current Price",153969,174544,198122,225179,227580,255040,279940,301150,
"Prabumulih, Kota","GDP on Construction Sector (in IDR Million), Constant Price",114428,122782,131872,143823,155090,167740,180990,195490,
"Prabumulih, Kota","GDP on Construction Sector (in IDR Million), Current Price",164010,189627,219118,255718,291350,332180,390490,459120,
"Prabumulih, Kota","GDP on Financial Service Sector (in IDR Million), Constant Price",96172,105583,118996,129101,140270,151430,164630,178000,
"Prabumulih, Kota","GDP on Financial Service Sector (in IDR Million), Current Price",134176,158304,183085,216857,251870,281910,330470,383270,
"Prabumulih, Kota","GDP on Manufacturing Sector (in IDR Million), Constant Price",69875,73497,77137,80527,82990,87490,93000,98330,
"Prabumulih, Kota","GDP on Manufacturing Sector (in IDR Million), Current Price",105525,120259,136196,154857,168030,187220,213300,244970,
"Prabumulih, Kota","GDP on Mining and Quarrying Sector (in IDR Million), Constant Price",380009,380235,376517,384051,385130,391260,392110,396000,
"Prabumulih, Kota","GDP on Mining and Quarrying Sector (in IDR Million), Current Price",584937,599464,663782,802770,683240,800400,928830,985070,
"Prabumulih, Kota","GDP on Other Service Sector (in IDR Million), Constant Price",83073,88765,94153,100584,109120,117510,125160,133410,
"Prabumulih, Kota","GDP on Other Service Sector (in IDR Million), Current Price",125418,145000,167401,199944,239500,275430,313950,367890,
"Prabumulih, Kota","GDP on Trade, Hotel and Restaurant Sector (in IDR Million), Constant Price",217079,233579,253238,269945,282820,302750,328520,356100,
"Prabumulih, Kota","GDP on Trade, Hotel and Restaurant Sector (in IDR Million), Current Price",311003,373054,451842,563938,630150,721050,843220,986620,
"Prabumulih, Kota","GDP on Transportation and Telecommunication Sector (in IDR Million), Constant Price",33100,35736,38963,42615,46400,49840,56060,61430,
"Prabumulih, Kota","GDP on Transportation and Telecommunication Sector (in IDR Million), Current Price",55733,68485,78291,87732,94990,103380,121700,141290,
"Prabumulih, Kota","GDP on Utilities Sector (in IDR Million), Constant Price",2600,2693,2750,2805,2920,3100,3310,3560,
"Prabumulih, Kota","GDP on Utilities Sector (in IDR Million), Current Price",5464,6077,6452,6626,7080,7570,8500,9520,
"Prabumulih, Kota",General administration function expenditure (in IDR),1.11E+11,1.04E+11,1.25E+11,1.54E+11,1.31E+11,1.28E+11,1.69E+11,1.71E+11,
"Prabumulih, Kota",Goods and services expenditure (in IDR),24348941182,38081831842,54575270359,66059958310,90562069485,88975339898,1.28E+11,1.52E+11,1.73E+11
"Prabumulih, Kota",Health function expenditure (in IDR),29571716455,44207416265,45889017638,58344239880,55968745043,48827911625,54628546922,71707228388,
"Prabumulih, Kota",Household Access to Electricity: Total (in % of total household),,94.96,94.19,94.69,98.4,96.27385,96.60226,99.23,98.78874207
"Prabumulih, Kota",Household Access to Fixed Line Phone Connection (in % of total Household),27.3,,,24.35,,,10.22414,,
"Prabumulih, Kota",Household Access to safe Sanitation (in % of total Household),73.08,73.17,70.26,64.19,79.2,70.5275,76.63833,80.49,74.71456909
"Prabumulih, Kota",Household Access to Safe Water (in % of total household),45.43,39.29,53.21,55.27,48.47,58.81032,74.49096,69.65,68.46157074
"Prabumulih, Kota",Household per capita expenditure (in IDR),218269,281762,324394,,556276,516821,662620,718433,581478.5245
"Prabumulih, Kota",Housing and public facilities function expenditure (in IDR),,,,,,0,281918650,2168414500,
"Prabumulih, Kota",Human Development Index,71.12094,71.69943,72.50734,73.19559,,,74.94,,
"Prabumulih, Kota",Immunization Coverage for Children under 5 years old (in % of children population under 5 years old),93.40361786,95.78514099,96.99902344,98.30937195,94.4813385,94.84914398,95.40586853,95.31204987,98.36413574
"Prabumulih, Kota","Import: Animals and vegetable oil, fat and waxes (province Level, in USD)",,,,,,,,,
"Prabumulih, Kota","Import: Beverages and tobacco (province Level, in USD)",,,,,,,,,
"Prabumulih, Kota","Import: Chemical and related products, nes (province Level, in USD)",,,,,,,,,
"Prabumulih, Kota","Import: Commodities and transaction not elsewhere classified (province Level, in USD)",,,,,,,,,
"Prabumulih, Kota","Import: Crude materials, inedible, except fuels (province Level, in USD)",,,,,,,,,
"Prabumulih, Kota","Import: Food and Live Animals (province Level, in USD)",,,,,,,,,
"Prabumulih, Kota","Import: Machinery and transport equipment (province Level, in USD)",,,,,,,,,
"Prabumulih, Kota","Import: Manufactured goods, classified chiefly by material (province Level, in USD)",,,,,,,,,
"Prabumulih, Kota","Import: Mineral fuels, lubricants and related materials (province Level, in USD)",,,,,,,,,
"Prabumulih, Kota","Import: Miscellaneous manufactures articles (province Level, in USD)",,,,,,,,,
"Prabumulih, Kota",Infrastructure function expenditure (in IDR),21822022398,54027634627,80330411363,3.19E+11,1.53E+11,1.54E+11,1.00E+11,1.67E+11,
"Prabumulih, Kota","Length of District Road: Asphalt (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota",Length of District Road: Bad Damage (in km) (Bina Marga Data),,,,,,,,,
"Prabumulih, Kota","Length of District Road: Bad Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota","Length of District Road: Dirt (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota",Length of District Road: Fair (in km) (Bina Marga Data),,,,,,,,,
"Prabumulih, Kota","Length of District Road: Fair (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota",Length of District Road: Good (in km) (Bina Marga Data),,,,36,,,,,
"Prabumulih, Kota","Length of District Road: Good (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota","Length of District Road: Gravel (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota",Length of District Road: Light Damage (in km) (Bina Marga Data),,,,36,,,,,
"Prabumulih, Kota","Length of District Road: Light Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota","Length of District Road: Other (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota","Length of National Road: Asphalt (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota","Length of National Road: Bad Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota","Length of National Road: Dirt (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota","Length of National Road: Fair (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota","Length of National Road: Good (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota","Length of National Road: Gravel (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota","Length of National Road: Light Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota","Length of National Road: Other (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota","Length of Province Road: Asphalt (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota","Length of Province Road: Bad Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota","Length of Province Road: Dirt (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota","Length of Province Road: Fair (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota","Length of Province Road: Good (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota","Length of Province Road: Gravel (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota","Length of Province Road: Light Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota","Length of Province Road: Other (in km) (BPS Data, Province only)",,,,,,,,,
"Prabumulih, Kota",Literacy Rate for Population age 15 and over (in % of total population),97.72,94.77,97.9,98.32,98.68,97.55,96.76,97.34,98.40930176
"Prabumulih, Kota",Monthly Per Capita Household Education Expenditure (in IDR),8892,13299,11247,,30168,17397,28478,40924,31212.36598
"Prabumulih, Kota",Monthly Per Capita Household Health Expenditure (in IDR),5649,3600,4733,,12813,10562,22332,27596,20700.9553
"Prabumulih, Kota",Monthly Per Capita TOTAL Household Expenditure for The Poorest 20 percent (in IDR),105290,149816,193039,,272459,294203,295418,282002,325469.4353
"Prabumulih, Kota",Morbidity Rate (in %),16.97397,16.81041,30.84479,27.54048,28.88024,22.55274,21.28496,13.95210028,16.48667157
"Prabumulih, Kota",Net Enrollment Ratio: Junior Secondary (in %),66.37,60.21,68.86,70.98,66.66,70.33,62.44,62.1,70.63699341
"Prabumulih, Kota",Net Enrollment Ratio: Primary (in %),90.6,88.06,91.35,91.44,96.14,96.63,88.29,91.45,95.9029541
"Prabumulih, Kota",Net Enrollment Ratio: Senior Secondary (in %),45.05,50.88,54.81,48.7,58.37,42.95,63.73,66.22,60.23413849
"Prabumulih, Kota",Number of Doctors,16,,,31,,,31,,
"Prabumulih, Kota",Number of hospitals,5,,,,,,3,,
"Prabumulih, Kota",Number of Midwives,46,,,86,,,129,,
"Prabumulih, Kota",Number of people employed,,,53457,58678,57334,65974,70795,72124,74328
"Prabumulih, Kota","Number of people employed in agriculture, forestry and fishery",,,20996,28827,22195,24797,18574,19259,17120
"Prabumulih, Kota",Number of people employed in construction sector,,,3065,3303,3420,4297,6659,4690,6404
"Prabumulih, Kota",Number of people employed in electricity and utilities sector,,,44,872,162,676,,168,222
"Prabumulih, Kota",Number of people employed in financial services sector,,,870,1633,567,1080,2333,2477,2190
"Prabumulih, Kota",Number of people employed in industrial sector,,,1084,1731,1870,1682,3496,3481,3258
"Prabumulih, Kota",Number of people employed in mining and quarrying sector,,,2662,5263,2262,3698,4207,6130,5161
"Prabumulih, Kota",Number of people employed in social services sector,,,10549,15387,8306,10822,13297,14009,15641
"Prabumulih, Kota","Number of people employed in trade, hotel and restaurant sector",,,10450,7837,13963,14375,17466,17087,18513
"Prabumulih, Kota",Number of people employed in transportation and telecommunication sector,,,3737,2978,4589,4547,4763,4823,5819
"Prabumulih, Kota",Number of people in labor force,,,63872,65509,64762,73152,76462,79136,78427
"Prabumulih, Kota",Number of people live below the poverty line (in number of people),15500,12300,10000,20900,19100,21000,20200,19800,19400
"Prabumulih, Kota",Number of people underemployed,,,18150,19927,18709,16799,17402,15860,16696
"Prabumulih, Kota",Number of people unemployed,,,10415,6831,7428,7178,5667,7012,4099
"Prabumulih, Kota",Number of Polindes (Poliklinik Desa/Village Polyclinic),17,,,20,,,4,,
"Prabumulih, Kota",Number of Puskesmas and its line services,21,,,,,,29,,
"Prabumulih, Kota",Number of schools at junior secondary level,23,,,5,,,25,,
"Prabumulih, Kota",Number of schools at primary level,85,,,7,,,92,,
"Prabumulih, Kota",Number of schools at Senior Secondary level,18,,,,,,24,,
"Prabumulih, Kota","Number of Student: Junior Secondary Level (in number of people, 2009 data only)",,,,,3318,,,,
"Prabumulih, Kota","Number of Student: Primary Level (in number of people, 2009 data only)",,,,,21033,,,,
"Prabumulih, Kota","Number of Student: Senior Secondary Level (in number of people, 2009 data only)",,,,,2804,,,,
"Prabumulih, Kota","Number of Teacher: Junior Secondary Level (in number of people, 2009 data only)",,,,,510,,,,
"Prabumulih, Kota","Number of Teacher: Primary Level (in number of people, 2009 data only)",,,,,1168,,,,
"Prabumulih, Kota","Number of Teacher: Senior Secondary Level (in number of people, 2009 data only)",,,,,522,,,,
"Prabumulih, Kota",Others expenditure (in IDR),11646943353,10589219195,14494885443,31761439601,14772891105,13570993237,22271110402,16677125390,23126246154
"Prabumulih, Kota","Outstanding Deposits of Commercial Banks owned by Regional Government (Province Level, in IDR Million)",,,,,,,,,
"Prabumulih, Kota",Palm Oil Land Area by type of condition: Damaged (in Hectares),,,,,,,,,
"Prabumulih, Kota",Palm Oil Land Area by type of condition: Immature (in Hectares),2271,4371,3532,,,,,,
"Prabumulih, Kota",Palm Oil Land Area by type of condition: Mature (in Hectares),1220,1220,2059,1120,1120,970,,,
"Prabumulih, Kota",Palm Oil Land Area by type of ownership: Private (in Hectares),,,,,,,,,
"Prabumulih, Kota",Palm Oil Land Area by type of ownership: Smallholder (in Hectares),3491,5591,5591,,1120,970,,,
"Prabumulih, Kota",Palm Oil Land Area by type of ownership: State Owned Enterprise (in Hectares),,,,,,,,,
"Prabumulih, Kota",Palm Oil Land Area: Total (in Hectares),3491,5591,5591,1120,1120,970,,,
"Prabumulih, Kota",Palm Oil Yield by type of ownership: Private (in Kg/Ha),,,,,,,,,
"Prabumulih, Kota",Palm Oil Yield by type of ownership: Smallholder (in Kg/Ha),1216,6078,3280,3279,,,,,
"Prabumulih, Kota",Palm Oil Yield by type of ownership: State Owned Enterprise (in Kg/Ha),,,,,,,,,
"Prabumulih, Kota",Palm Production by type of ownership: Private (in Tons),,,,,,,,,
"Prabumulih, Kota",Palm Production by type of ownership: Smallholder (in Tons),1483,7415,6754,,3259,3245,,,
"Prabumulih, Kota",Palm Production by type of ownership: State Owned Enterprise (in Tons),,,,,,,,,
"Prabumulih, Kota",Palm Production: Total (in Tons),1483,7415,6754,,3259,3245,,,
"Prabumulih, Kota",Percentage of Population in Rural Areas (only 2005 and 2010) (in % of Total Population),26.66001037,,,,,25.22,25.21785,,
"Prabumulih, Kota",Percentage of Population in Urban Areas (only 2005 and 2010) (in % of Total Population),73.33998963,,,,,74.78,74.78214,,
"Prabumulih, Kota",Personnel expenditure (in IDR),59642739708,74907407931,97686701424,1.41E+11,1.69E+11,2.07E+11,2.25E+11,2.61E+11,2.87E+11
"Prabumulih, Kota",Poverty Gap (index),2.39,1.31,0.92,2.96,2.06,1.93,1.62,1.73,1.88
"Prabumulih, Kota",Poverty Line (in IDR),134202,157754,176460,240418,296865,318521,349756,374018,399934
"Prabumulih, Kota",Poverty Rate (in % of population),11.83,9.33,7.57,15.39,13.93,12.93,12.19,11.71,11.23
"Prabumulih, Kota","Public, law and order function expenditure (in IDR)",,,4461508735,4501558392,7022056993,5985444363,6561706024,8267703335,
"Prabumulih, Kota",Religious function expenditure (in IDR),,,,,,,,,
"Prabumulih, Kota",Social protection function expenditure (in IDR),894856194,1948108757,,688011172,6046570658,6649511798,5097803003,9699664592,
"Prabumulih, Kota",Total Area (in Km²),464.17,464.17,464.17,251.94,251.94,,,,
"Prabumulih, Kota","Total Commercial and Rural Banks Loans Rupiah and Foreign Currency (province level, in IDR Million)",,,,,,,,,
"Prabumulih, Kota","Total Credit by Sector: Agriculture (province level, in IDR Million)",,,,,,,,,
"Prabumulih, Kota","Total Credit by Sector: Business (province level, in IDR Million)",,,,,,,,,
"Prabumulih, Kota","Total Credit by Sector: Construction (province level, in IDR Million)",,,,,,,,,
"Prabumulih, Kota","Total Credit by Sector: Manufacture (province level, in IDR Million)",,,,,,,,,
"Prabumulih, Kota","Total Credit by Sector: Mining and Quarrying (province level, in IDR Million)",,,,,,,,,
"Prabumulih, Kota","Total Credit by Sector: Other Services (province level, in IDR Million)",,,,,,,,,
"Prabumulih, Kota","Total Credit by Sector: Social Services (province level, in IDR Million)",,,,,,,,,
"Prabumulih, Kota","Total Credit by Sector: Trade (province level, in IDR Million)",,,,,,,,,
"Prabumulih, Kota","Total Credit by Sector: Transportation (province level, in IDR Million)",,,,,,,,,
"Prabumulih, Kota","Total Credit by Sector: Utilities (province level, in IDR Million)",,,,,,,,,
"Prabumulih, Kota","Total Credit by Utilization: Consumption (province level, in IDR Million)",,,,,,,,,
"Prabumulih, Kota","Total credit by Utilization: Investment (province level, in IDR Million)",,,,,,,,,
"Prabumulih, Kota","Total Credit by Utilization: Working Capital (province level, in IDR Million)",,,,,,,,,
"Prabumulih, Kota","Total Deposits (province level, in IDR Million)",,,,,,,,,
"Prabumulih, Kota",Total Expenditure (in IDR),1.74E+11,2.62E+11,3.27E+11,6.49E+11,4.80E+11,4.95E+11,5.04E+11,6.18E+11,
"Prabumulih, Kota",Total GDP based on expenditure (in IDR Million),,,,,,,,,
"Prabumulih, Kota","Total GDP excluding Oil and Gas (in IDR Million), Constant Price",727350,777879,836760,893182,946220,1012690,1084660,1164740,
"Prabumulih, Kota","Total GDP excluding Oil and Gas (in IDR Million), Current Price",1061123,1243084,1450112,1721282,1922070,2175880,2515570,2909880,
"Prabumulih, Kota","Total GDP including Oil and Gas (in IDR Million), Constant Price",1103392,1153567,1208279,1272503,1326520,1399090,1471630,1555320,
"Prabumulih, Kota","Total GDP including Oil and Gas (in IDR Million), Current Price",1640235,1834814,2104289,2513621,2593790,2964180,3430420,3878900,
"Prabumulih, Kota",Total General Allocation Grant/DAU (in IDR),90854000000,1.33E+11,1.62E+11,1.81E+11,1.92E+11,1.88E+11,2.48E+11,3.00E+11,3.53E+11
"Prabumulih, Kota",Total Natural Resource Revenue Sharing/DBH SDA (in IDR),60061705731,75951564318,70703831441,95705554944,71521130714,1.24E+11,1.38E+11,1.31E+11,
"Prabumulih, Kota","Total Natural Resources Revenue Sharing from Fishery (in IDR, realization value)",360493722,182074209,187437131,140043762,143432600,,,,
"Prabumulih, Kota","Total Natural Resources Revenue Sharing from Forestry (in IDR, realization value)",112739223,74259565,163895032,781801148,710727700,,,,
"Prabumulih, Kota","Total Natural Resources Revenue Sharing from Gas (in IDR, realization value)",25147137997,30224378179,38577192196,56479515061,52356284487,,,,
"Prabumulih, Kota","Total Natural Resources Revenue Sharing from Geothermal  Energy (in IDR, realization value)",,,,,,,,,
"Prabumulih, Kota","Total Natural Resources Revenue Sharing from Mining (in IDR, realization value)",2223971043,2329942943,4127762196,4523265084,8774043327,,,,
"Prabumulih, Kota","Total Natural Resources Revenue Sharing from Oil (in IDR, realization value)",32294580134,42402284285,26690892405,39087038843,27409085488,,,,
"Prabumulih, Kota",Total Other Revenue (in IDR),15830693800,11780768266,27703345923,18596354048,25049345309,78770003968,78894284800,90384539648,50623113295
